,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
5191,4/30/2020,Egypt,,,,Egypt,Fatabyyano,Alfalfa is the only cure for COVID-19.,facebook post,https://www.facebook.com/100026009271880/videos/554023245474646/,https://fatabyyano.net/%d8%b9%d8%b5%d9%8a%d8%b1-%d8%a7%d9%84%d8%a8%d8%b1%d8%b3%d9%8a%d9%85-%d9%87%d9%88-%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d8%ad%d9%8a%d8%af-%d9%84%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%d9%83/,Arabic,false,There is no scientific research that support the use of Alfalfa in treating COVID-19 patients. WHO said that there is no specific cure for COVID-19 until 7 may 2020.,cures,['Egypt'],facebook.com,https://www.facebook.com/100026009271880/videos/554023245474646/,facebook.com,2020-04-30,"['alfalfa', 'cure', 'covid']"
