,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
685,2/23/20,United States,,,,United States,LeadStories,Bill Gates wrote a letter saying COVID-19 is teaching humans a lesson.,https://www.thesun.co.uk/news/,http://archive.is/WLJg4,https://leadstories.com/hoax-alert/2020/03/Fact-Check-Bill-Gates-did-NOT-write-an-open-letter-saying-COVID-10-reminds-we-are-all-equal.html,English,FALSE,The story was retracted and the letter was fake.,conspiracy theory,['United States'],archive.is,https://www.thesun.co.uk/news/11238171/bill-gates-coronavirus-letter-reminds-us-we-are-all-equal/,thesun.co.uk,2/23/20,"['gates', 'wrote', 'letter', 'saying', 'covid', 'teaching', 'humans', 'lesson']"
5720,3/1/20,France,,,,France,AFP,Bill Gates is working on an electronic chip to implant under human skin in order to locate and control people.,social media,https://perma.cc/LH2J-XNBE,https://factuel.afp.com/non-bill-gates-na-pas-propose-dimplanter-une-puce-electronique-la-population,French,FALSE,"This is a common conspiracy theory, but Bill Gates never claimed working on this kind of project.",conspiracy theory,['France'],perma.cc,https://au-dela-du-climat.org/2020/04/27/vaccination-et-injection-de-passeport-sante-sous-la-peau-lafrique-et-la-france-en-danger-imminent-bill-gates-loms-et-la-france-sassocient/?fbclid=IwAR04gudhs9xpHXhGNZN-nBCtuciRV-_IPRuGor81BMkG7l97wwlrkq6G8Sc,au-dela-du-climat.org,3/1/20,"['gates', 'working', 'electronic', 'chip', 'implant', 'human', 'skin', 'order', 'locate', 'control', 'people']"
1997,3/20/20,United States,,,,United States,LeadStories,Bill Gates has access to your DNA and ownership in WHO.,Facebook,https://www.facebook.com/photo.php?fbid=2863853827013734&set=a.391605377571937&type=3,https://leadstories.com/hoax-alert/2020/03/Fact-Check-Bill-Gates-Does-NOT-Have-Access-To-Your-DNA-And-Does-NOT-Have-Ownership-In-WHO.html,English,FALSE,Gates is not behind testing because each country does that themselves.,conspiracy theory,['United States'],facebook.com,https://www.facebook.com/photo.php?fbid=2863853827013734&set=a.391605377571937&type=3,facebook.com,3/20/20,"['gates', 'access', 'dna', 'ownership']"
2085,3/21/20,United States,,,,United States,LeadStories,Bill Gates and the Vatican have a plan to depopulate the world with a coronavirus vaccine.,Saving Health Ministries,https://www.youtube.com/watch?v=Yyxv7pKWeKQ,https://hoax-alert.leadstories.com/3472026-fact-check-no-plan-by-bill-gates-and-the-vatican-to-depopulate-world-with-coronavirus-vaccine-video-misinterprets-gates-speech.html,English,FALSE,Video clip is taken out of context from a 2010 Gates TedTalk.,conspiracy theory,['United States'],youtube.com,https://www.youtube.com/watch?v=Yyxv7pKWeKQ,youtube.com,3/21/20,"['gates', 'vatican', 'plan', 'depopulate', 'world', 'coronavirus', 'vaccine']"
2491,3/25/20,Hong Kong,,,,Hong Kong,AFP,"An ""open letter” purportedly written by US billionaire and philanthropist Bill Gates about the novel coronavirus pandemic has been shared in English and Chinese on Facebook, Twitter and various websites. The Chinese-language posts state the letter was translated from its original publication in British newspaper The Sun.",Facebook,https://perma.cc/Y46V-2V5Y,https://factcheck.afp.com/gates-foundation-urges-netizens-stop-sharing-fake-bill-gates-coronavirus-letter,English,FALSE,"The letter is fake. Gates’ philanthropic organization, the Bill and Melinda Gates Foundation, clarified on Weibo that the letter presents “false information” and urged netizens to stop sharing it. The Sun has reportedly removed the letter from its website.",other,['Hong Kong'],perma.cc,https://www.facebook.com/permalink.php?story_fbid=3286871851327821&id=100000151150259,facebook.com,3/25/20,"['open', 'letter', 'purportedly', 'written', 'billionaire', 'philanthropist', 'gates', 'novel', 'coronavirus', 'pandemic', 'shared', 'english', 'chinese', 'facebook', 'twitter', 'websites', 'chinese', 'language', 'posts', 'state', 'letter', 'translated', 'original', 'publication', 'british', 'newspaper', 'sun']"
2533,3/25/20,Taiwan,,,,Taiwan,Taiwan FactCheck Center,An open letter from Bill Gates: The Microsoft founder believes there is a spiritual purpose behind the disease.,"Line, Facebook",https://www.thesun.ie/legal-removal/5239648/bill-gates-says-coronavirus-reminds-us-we-are-all-equal-in-powerful-message/,https://tfc-taiwan.org.tw/articles/3383,Chinese (traditional),FALSE,"
The Bill and Melinda Gates Foundation has denied publishing that letter. The Sun, which ran a story about the Gates letter, removed the story and apologized for the incident.",conspiracy theory,['Taiwan'],thesun.ie,https://www.thesun.ie/legal-removal/5239648/bill-gates-says-coronavirus-reminds-us-we-are-all-equal-in-powerful-message/,thesun.ie,3/25/20,"['open', 'letter', 'gates', 'microsoft', 'founder', 'believes', 'spiritual', 'purpose', 'disease']"
2624,3/26/20,Spain,,,,Spain,Maldita.es,A letter supposedly written by Bill Gates where he says that the coronavirus is the corrector of humanity.,Many social media platforms,https://maldita.es/buloteca/contenido-buloteca/supuestamente-de-bill-gates,https://maldita.es/malditobulo/2020/03/27/bill-gates-carta-coronavirus-gran-corrector/,Spanish,FALSE,"In the letter, supposedly written by Bill Gates, he says the coronavirus has a ""spiritual purpose"", that it is ""the great corrector"" and that ""it is here to teach us some lessons that it seems we have forgotten."" There is no evidence that Bill Gates is the author of this letter; he has not said anything similar in the latest public statements and the people who claim this provide no evidence of it.",conspiracy theory,['Spain'],maldita.es,https://maldita.es/buloteca/contenido-buloteca/supuestamente-de-bill-gates,maldita.es,3/26/20,"['letter', 'supposedly', 'written', 'gates', 'says', 'coronavirus', 'corrector', 'humanity']"
2706,3/27/20,Venezuela,United States,Spain,Italy,"Venezuela, United States, Spain, Italy",Efecto Cocuyo,"Venezuelan YouTuber Ruby Demestoy talked about Event 201, Bill Gates and VIH and SARS conspiracies.",Ruby Demestoy,https://www.youtube.com/watch?v=Oa-b4_aYOxA,https://efectococuyo.com/cocuyo-chequea/ruby-demestoy-datoscoronavirus/,Spanish,FALSE,Well-known conspiracies and many others lack precise scientific information.,conspiracy theory,"['Venezuela', 'United States', 'Spain', 'Italy']",youtube.com,https://www.youtube.com/watch?v=Oa-b4_aYOxA,youtube.com,3/27/20,"['venezuelan', 'youtuber', 'ruby', 'demestoy', 'talked', 'event', '201', 'gates', 'vih', 'sars', 'conspiracies']"
2720,3/27/20,Senegal,Ivory Coast,Cameroon,Congo,"Senegal, Ivory Coast, Cameroon, Congo",AFP,"French professor Didier Raoult, director of IHU Marseille, told Africans not to take ""Bill Gates' vaccine"" against coronavirus because it is ""poisonous.""",Facebook,https://perma.cc/9JBP-DTJ9,https://factuel.afp.com/non-didier-raoult-na-pas-incite-les-africains-ne-pas-prendre-un-vaccin-contre-le-coronavirus,French,FALSE,"The IHU Marseille has denied that its director made such comments, and there is currently no vaccine or approved treatment. If scientific research is underway, no vaccine should be released until at least next year.",authorities,"['Senegal', 'Ivory Coast', 'Cameroon', 'Congo']",perma.cc,https://www.facebook.com/photo.php?fbid=1543730949112079&set=a.106776382807550&type=3&theater,facebook.com,3/27/20,"['french', 'professor', 'didier', 'raoult', 'director', 'ihu', 'marseille', 'told', 'africans', 'gates', 'vaccine', 'coronavirus', 'poisonous']"
3008,3/30/20,France,,,,France,CheckNews,French champion of chloroquine Didier Raoult is supposed to have said not to use Bill Gates' vaccines.,Facebook,https://www.facebook.com/photo.php?fbid=3543606912381022&set=a.138702276204853&type=3,https://www.liberation.fr/checknews/2020/03/30/non-didier-raoult-n-a-pas-appele-les-africains-a-ne-pas-prendre-le-vaccin-de-bill-gates-contre-le-co_1783559,French,FALSE,Raoult's team denies he made such a statement.,conspiracy theory,['France'],facebook.com,https://www.facebook.com/photo.php?fbid=3543606912381022&set=a.138702276204853&type=3,facebook.com,3/30/20,"['french', 'champion', 'chloroquine', 'didier', 'raoult', 'supposed', 'said', 'use', 'gates', 'vaccines']"
3050,3/31/20,East Africa,Africa,France,,"East Africa, Africa, France",AFP,"A post shared hundreds of times on Facebook claims that Didier Raoult, a French specialist in infectious diseases, is urging Africans “not to take Bill Gates vaccine” against coronavirus as it contains “poison”.",Facebook,https://perma.cc/LK76-V7B5,https://factcheck.afp.com/french-doctor-did-not-urge-africans-avoid-bill-gates-vaccine,English,FALSE,"This is false. The institute which Raoult directs denied he ever made these claims. Moreover, no vaccine exists against coronavirus.",conspiracy theory,"['East Africa', 'Africa', 'France']",perma.cc,https://www.facebook.com/photo.php?fbid=10157546470462203&set=a.123090557202&type=3&theater,facebook.com,3/31/20,"['post', 'shared', 'hundreds', 'times', 'facebook', 'claims', 'didier', 'raoult', 'french', 'specialist', 'infectious', 'diseases', 'urging', 'africans', 'gates', 'vaccine', 'coronavirus', 'contains', 'poison']"
3188,4/1/20,India,,,,India,India Today,Bill Gates wrote a letter that says coronavirus has a “spiritual purpose” and is “a great corrector”.,Facebook,https://www.facebook.com/groups/570966543394233/permalink/831062557384629/,https://www.indiatoday.in/fact-check/story/did-bill-gates-coronavirus-great-corrector-truth-covid19-1662280-2020-04-01,English,FALSE,The viral letter is a hoax and has been falsely attributed to Bill Gates.,conspiracy theory,['India'],facebook.com,https://www.facebook.com/groups/570966543394233/permalink/831062557384629/,facebook.com,4/1/20,"['gates', 'wrote', 'letter', 'says', 'coronavirus', 'spiritual', 'purpose', 'great', 'corrector']"
3416,4/3/20,Senegal,West Africa,,,"Senegal, West Africa",AFP,"A video shows a meeting between American billionnaire Bill Gates and Senegalese president Macky Sall, who agreed to test COVID-19 vaccines in Senegal.",Social media,https://perma.cc/7X2R-E2A5,https://factuel.afp.com/ces-images-dune-rencontre-entre-le-president-senegalais-macky-sall-et-bill-gates-datent-de-2016,French,FALSE,"These images were shot in 2016 during an international Summit in Montreal. To this day, there is still no vaccine against COVID-19. ",,"['Senegal', 'West Africa']",perma.cc,https://www.facebook.com/deltchapo/videos/354311008822930/,facebook.com,4/3/20,"['video', 'shows', 'meeting', 'american', 'billionnaire', 'gates', 'senegalese', 'president', 'macky', 'sall', 'agreed', 'test', 'covid', 'vaccines', 'senegal']"
3418,4/3/20,United States,,,,United States,LeadStories,"Big Pharma, Dr. Anthony Fauci and Bill Gates want to ban hydroxychoroquine.",drcarolehaynes.com,http://drcarolehhaynes.com/index.php/articles/government/364-why-big-pharma-fauci-and-bill-gates-want-to-ban-hydroxychloroquine?fbclid=IwAR0qAL40ZUtDgMVBKwV3FuwOc4SfLLkXluG3aa8i5pbiQO53H6xJAfg9KP4,https://leadstories.com/hoax-alert/2020/04/Fact-Check-No-Deep-State-Operators-Trying-To-Ban-Hydroxychloroquine.html,English,FALSE,The federal government is actually conducting clinial for hydroxychloroquine as a potential treatment for coronavirus.,cures,['United States'],drcarolehhaynes.com,http://drcarolehhaynes.com/index.php/articles/government/364-why-big-pharma-fauci-and-bill-gates-want-to-ban-hydroxychloroquine?fbclid=IwAR0qAL40ZUtDgMVBKwV3FuwOc4SfLLkXluG3aa8i5pbiQO53H6xJAfg9KP4,drcarolehhaynes.com,4/3/20,"['big', 'pharma', 'anthony', 'fauci', 'gates', 'want', 'ban', 'hydroxychoroquine']"
3629,4/6/20,Latvia,,,,Latvia,Re:Check,Claim saying Bill Gates has said microchips will be mandatory for travelling after COVID-19.,Facebook ,https://www.facebook.com/photo.php?fbid=3078351692214977&set=a.465707913479381&type=3&theater,https://rebaltica.lv/2020/04/nav-taisniba-bils-geits-nav-runajis-par-obligatiem-mikrocipiem-celosanai/,Latvian,FALSE,"Conspiracy theories on vaccination and ""total control"" are built around things Bill Gates never actually said.",conspiracy theory,['Latvia'],facebook.com,https://www.facebook.com/photo.php?fbid=3078351692214977&set=a.465707913479381&type=3&theater,facebook.com,4/6/20,"['claim', 'saying', 'gates', 'said', 'microchips', 'mandatory', 'travelling', 'covid']"
3799,4/8/20,Nigeria,,,,Nigeria,Dubawa,"A Facebook user claims Melinda Gates divorced her husband, Bill Gates, for wanting to destroy Africa.",Facebook,https://web.facebook.com/godwin.ajames.1/posts/523818331896144,https://dubawa.org/trained-shot-against-the-gates-family-misses-again/,English,FALSE,"During an interview with Poppy Harlow on CNN, Melinda Gates discussed her Foundation’s plans to tackle the pandemic. She further advised African leaders to act fast, as their countries will arguably be the worst hit. At no point, however, did she discuss her marital affairs; nor proclaim her husband a killer or someone with a murderous mind. Most importantly, any information of this magnitude about the world’s richest couple would hit the headlines of major news platforms; not just social media outlets, least of all from users with no credibility or track record. ",conspiracy theory,['Nigeria'],facebook.com,https://web.facebook.com/godwin.ajames.1/posts/523818331896144,facebook.com,4/8/20,"['facebook', 'user', 'claims', 'melinda', 'gates', 'divorced', 'husband', 'gates', 'wanting', 'destroy', 'africa']"
3808,4/8/20,United States,India,,,"United States, India",LeadStories,"India is suing Microsoft founder Bill Gates because of his vaccine against coronavirus that killed 77,000 girls. ",facebook,https://www.facebook.com/photo.php?fbid=10221366988420303&set=a.1074567380532&type=3,https://leadstories.com/hoax-alert/2020/04/fact-check-india-is-not-suing-bill-gates-for-vaccination-deaths.html,English,FALSE,"The actual photo is not recent, but one taken in 2018 during a workshop between the NIH and the Bill and Melinda Gates Foundation. And only seven girls died after participating in an HPV vaccine trial, though their deaths were also unrelated to the drug. It's not related to coronavirus.",cures,"['United States', 'India']",facebook.com,https://www.facebook.com/photo.php?fbid=10221366988420303&set=a.1074567380532&type=3,facebook.com,4/8/20,"['india', 'suing', 'microsoft', 'founder', 'gates', 'vaccine', 'coronavirus', 'killed', '000', 'girls']"
5936,4/9/20,United States,,,,United States,LeadStories,Bill Gates personally will profit from a COVID-19 vaccine and he owns a company that plans to implant microchips in everyone.,facebook,https://www.facebook.com/photo.php?fbid=10156746294881783&set=a.10150249896251783&type=3,https://leadstories.com/hoax-alert/2020/05/fact-check-gates-will-not-profit-from-a-covid-19-vaccine.html,English,FALSE,"Bill Gates and his wife, Melinda Gates, have pledged to give almost all of their estimated $106 billion wealth to charity. ID2020, the entity that allegedly has a microchip plan for the world's population, does not have a microchip plan and is not owned by Gates.",conspiracy theory,['United States'],facebook.com,https://www.facebook.com/photo.php?fbid=10156746294881783&set=a.10150249896251783&type=3,facebook.com,4/9/20,"['gates', 'personally', 'profit', 'covid', 'vaccine', 'owns', 'company', 'plans', 'implant', 'microchips']"
3861,4/9/20,United States,,,,United States,FactCheck.org,Bill Gates is plotting to use COVID-19 testing and a future vaccine to track people with microchips.,Facebook users,https://www.facebook.com/groups/346378325942318/permalink/628567417723406,https://www.factcheck.org/2020/04/conspiracy-theory-misinterprets-goals-of-gates-foundation/,English,FALSE,"The Gates Foundation has advocated for expanded testing and has funded vaccine research, but neither of those involves implanted microchips.",conspiracy theory,['United States'],facebook.com,https://www.facebook.com/groups/346378325942318/permalink/628567417723406,facebook.com,4/9/20,"['gates', 'plotting', 'use', 'covid', 'testing', 'future', 'vaccine', 'track', 'people', 'microchips']"
3852,4/9/20,United States,,,,United States,PolitiFact,"“Church services can’t resume until we’re all vaccinated, says Bill Gates.”",Bloggers,https://web.archive.org/web/20200414121728/https://pulpitandpen.org/2020/04/09/church-services-cant-resume-until-were-all-vaccinated-says-bill-gates/,https://www.politifact.com/factchecks/2020/apr/13/blog-posting/no-bill-gates-didnt-say-no-church-services-until-e/,English,FALSE,"Asked what it would look like when communities start opening up again, Bill Gates said: “Which activities have, like schools, have such benefit and can be done in a way that the risk of transmission is very low? And which activities like mass gatherings may be, in a certain sense, more optional. And so until you’re widely vaccinated, those may not come back at all.”",other,['United States'],archive.org,https://pulpitandpen.org/2020/04/09/church-services-cant-resume-until-were-all-vaccinated-says-bill-gates/,pulpitandpen.org,4/9/20,"['church', 'services', 'resume', 'vaccinated', 'says', 'gates']"
6092,4/10/20,Ukraine,,,,Ukraine,VoxCheck,Bill Gates profits from vaccination and wants to reduce the world's population.,Facebook,https://www.facebook.com/story.php?story_fbid=118515893140997&id=100049477597212,https://voxukraine.org/uk/fejk-bill-gejts-nazhivayetsya-na-vaktsinatsiyi-i-mriye-skorotiti-naselennya-planeti/,Ukrainian,FALSE,"It is not true. Bill & Melinda Gates Foundation, on the contrary, spends money on immunization.",conspiracy theory,['Ukraine'],facebook.com,https://www.facebook.com/story.php?story_fbid=118515893140997&id=100049477597212,facebook.com,4/10/20,"['gates', 'profits', 'vaccination', 'wants', 'reduce', 'world', 'population']"
4006,4/11/20,United States,,,,United States ,LeadStories,U.S. government planning to force Americans to take vaccinations during the coronavirus pandemic with the help of Bill Gates.,facebook,https://www.facebook.com/watch/?v=589595028569342,https://leadstories.com/hoax-alert/2020/04/fact-check-us-is-not-planning-to-force-vaccinations-with-bill-gates-amid-coronavirus.html,English,FALSE,The video was taken from InfoWars and there is no evidence this will happen.,conspiracy theory,['United States'],facebook.com,https://www.facebook.com/watch/?v=589595028569342,facebook.com,4/11/20,"['government', 'planning', 'force', 'americans', 'vaccinations', 'coronavirus', 'pandemic', 'help', 'gates']"
5723,4/11/20,Ghana,,,,Ghana,Dubawa,A Facebook post claimed that Bill Gates says there will be no public/mass gatherings in the light of COVID-19 pandemic until everyone is vaccinated.,Facebook,https://www.facebook.com/photo.php?fbid=2595083037415296&set=a.1593428900914053&type=3&theater&_rdc=1&_rdr,https://ghana.dubawa.org/again-media-reports-misrepresented-bill-gates-comment-on-mass-gathering-vaccination/,English,FALSE,"A comment by Bill Gates during an interview was misrepresented. Mr Gates, in response to a question, said the U.S. government needs to prioritise and decide which activities to allow should it decide to open up the country after weeks of lockdown. Mass gatherings, he said, is not an option now and might not come back until people are widely vaccinated.",conspiracy theory,['Ghana'],facebook.com,https://www.facebook.com/photo.php?fbid=2595083037415296&set=a.1593428900914053&type=3&theater&_rdc=1&_rdr,facebook.com,4/11/20,"['facebook', 'post', 'claimed', 'gates', 'says', 'public', 'mass', 'gatherings', 'light', 'covid', 'pandemic', 'vaccinated']"
