,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
352,2/4/2020,Spain,,,,Spain,Maldita.es,Coronavirus is not new; there is a vaccine for dogs.,Facebook,https://www.facebook.com/photo.php?fbid=2792082337554102&set=a.213667738728921&type=3&theater,https://maldita.es/malditobulo/el-bulo-de-la-vacuna-contra-el-coronavirus-para-perros-que-se-mueve-como-si-el-virus-no-fuera-nada-nuevo-aunque-el-medicamento-existe-la-cepa-que-ha-causado-el-actual-brote-si-es-reciente/?_thumbnail_id=77031,Spanish,false,The current outbreak was caused by a new strain.,conspiracy theory,['Spain'],facebook.com,https://www.facebook.com/photo.php?fbid=2792082337554102&set=a.213667738728921&type=3&theater,facebook.com,2020-02-04,"['coronavirus', 'new', 'vaccine', 'dogs']"
406,2/5/2020,Mexico,,,,Mexico,Spondeo Media,Label on disinfectant says the new coronavirus strain is not new.,Twitter,https://twitter.com/oscar32017606/status/1224503159340642304?s=20,https://spondeomedia.com/falso-etiqueta-en-desinfectante-demuestra-el-coronavirus-no-es-nuevo/,Spanish,false,The disinfectant can only eliminate other types of coronaviruses that are found on hard and non-porous surfaces. It is not effective on the new coronavirus.,conspiracy theory,['Mexico'],twitter.com,https://twitter.com/oscar32017606/status/1224503159340642304?s=20,twitter.com,2020-02-05,"['label', 'disinfectant', 'says', 'new', 'coronavirus', 'strain', 'new']"
1138,3/9/2020,Spain,,,,Spain,Newtral.es,This Lysol disinfectant against coronavirus shows the virus is not new.,Facebook,https://www.facebook.com/williams.tovilladiaz/videos/1551700001649780/,https://www.newtral.es/no-una-etiqueta-del-desinfectante-lysol-no-demuestra-que-el-coronavirus-actual-siempre-ha-existido-como-dice-un-video-viral/20200309/,Spanish,false,The disinfectant refers to the other types of coronavirus.,conspiracy theory,['Spain'],facebook.com,https://www.facebook.com/williams.tovilladiaz/videos/1551700001649780/,facebook.com,2020-03-09,"['lysol', 'disinfectant', 'coronavirus', 'shows', 'virus', 'new']"
5025,3/10/2020,United Kingdom,,,,United Kingdom,Full Fact,A coronavirus vaccine for cows shows that the virus behind the current outbreak is not new.,Facebook,https://www.facebook.com/photo.php?fbid=1939829986160864&set=a.272548802888999&type=3,https://fullfact.org/online/coronavirus-cows/,English,false,"This is a different coronavirus from SARS-CoV-2, the virus that causes COVID-19. coronaviruses are a large family of viruses that can affect a range of species.",causes,['United Kingdom'],facebook.com,https://www.facebook.com/photo.php?fbid=1939829986160864&set=a.272548802888999&type=3,facebook.com,2020-03-10,"['coronavirus', 'vaccine', 'cows', 'shows', 'virus', 'current', 'outbreak', 'new']"
1466,3/15/2020,United States,,,,United States,AFP,The novel coronavirus is not new.,Facebook,https://perma.cc/Y3KU-SA5J,https://factcheck.afp.com/false-posts-claim-covid-19-existed-2019-use-animal-vaccines-proof,English,false,"This statement is false. The coronaviruses affecting cattle or canines differ from the new virus strain affecting humans, for which no vaccine exists.",conspiracy theory,['United States'],perma.cc,https://www.facebook.com/photo.php?fbid=206978143875675&set=a.107704053803085&type=3&theater,facebook.com,2020-03-15,"['novel', 'coronavirus', 'new']"
6587,6/1/2020,India,,,,India,Vishvas News,COVID-19 is not new and an old textbook gives out its treatment.,Facebook,https://archive.md/6W3eL,https://www.vishvasnews.com/english/health/fact-check-the-old-textbook-doesnt-mention-covid-19-cure-misleading-post-going-viral/,English,misleading,The textbook does mentions the details of coronavirus but it is not related to COVID-19. Other strains of coronavirus existed from before but COVID-19 is a new strain in the coronavirus family. Its vaccine is not created as of now but clinical trials are undergoing.,conspiracy theory,['India'],archive.md,https://www.facebook.com/groups/RaghurajPratapSingh/permalink/655654241923652/,facebook.com,2020-06-01,"['covid', 'new', 'old', 'textbook', 'gives', 'treatment']"
6715,6/5/2020,India,,,,India,Vishvas News,COVID-19 is not new and an old textbook gives out its treatment.,Facebook,https://archive.md/6W3eL,https://www.vishvasnews.com/health/fact-check-the-old-textbook-doesnt-mention-covid-19-cure-misleading-post-viral/,Hindi,misleading,The textbook does mentions the details of coronavirus but it is not related to COVID-19. Other strains of coronavirus existed from before but COVID-19 is a new strain in the coronavirus family. Its vaccine is not created as of now but clinical trials are undergoing.,conspiracy theory,['India'],archive.md,https://www.facebook.com/groups/RaghurajPratapSingh/permalink/655654241923652/,facebook.com,2020-06-05,"['covid', 'new', 'old', 'textbook', 'gives', 'treatment']"
