,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
1550,3/16/20,Canada,,,,Canada,Décrypteurs - Radio-Canada,COVID-19 is caused by 5G.,YouTube,https://youtu.be/jh1T4c3wP8I,https://ici.radio-canada.ca/nouvelle/1677657/covid-19-coronavirus-5g-thomas-cowan-faux,French,FALSE,The doctor in the video makes scientifically false statements about the coronavirus.,conspiracy theory,['Canada'],youtu.be,https://youtu.be/jh1T4c3wP8I,youtu.be,3/16/20,"['covid', 'caused']"
1554,3/16/20,United States,,,,United States,LeadStories,No evidence that 5G is being forcibly installed in schools.,YouTube,https://www.youtube.com/watch?v=8ocWUAwQMhY,https://leadstories.com/hoax-alert/2020/04/fact-check-confirmed-5g-forced-installation-in-schools-nationwide-during-covid-19-lockdown.html,English,FALSE,"Schools have been closed, but there is no evidence it's to install 5G. It is to protect against the pandemic.",conspiracy theory,['United States'],youtube.com,https://www.youtube.com/watch?v=8ocWUAwQMhY,youtube.com,3/16/20,"['evidence', 'forcibly', 'installed', 'schools']"
1773,3/18/20,United States,,,,United States,LeadStories,5G Technology believed to have caused the coronavirus.,YouTube,https://www.youtube.com/watch?v=zFN5LUaqxOA,https://hoax-alert.leadstories.com/3472004-fact-check-5g-technology-not-believed-to-have-caused-coronavirus.html?check=1,English,FALSE,"The claim is false, not backed by scientific research, and many dates given to back up the theory are wrong or misleading.",conspiracy theory,['United States'],youtube.com,https://www.youtube.com/watch?v=zFN5LUaqxOA,youtube.com,3/18/20,"['technology', 'believed', 'caused', 'coronavirus']"
1881,3/19/20,United States,,,,United States,LeadStories,5G technology caused the coronavirus.,Parents for Healthcare Rights,https://www.youtube.com/watch?v=zFN5LUaqxOA,https://hoax-alert.leadstories.com/3472004-fact-check-5g-technology-not-believed-to-have-caused-coronavirus.html,English,FALSE,"Historical events were conflated, and did not back up claims with real evidence.",conspiracy theory,['United States'],youtube.com,https://www.youtube.com/watch?v=zFN5LUaqxOA,youtube.com,3/19/20,"['technology', 'caused', 'coronavirus']"
1986,3/20/20,Middle East,North Africa,,,"Middle East, North Africa",Fatabyyano,Coronavirus is an illusion and the cause of COVID-19 is the 5G signal.,"Facebook, Twitter",https://facebook.com/story.php?story_fbid=2964684013591169&id=205539699505628&_rdc=1&_rdr,https://fatabyyano.net/%d9%85%d8%a4%d8%a7%d9%85%d8%b1%d8%a9-%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d9%88-%d8%b4%d8%a8%d9%83%d8%a9-%d8%a7%d9%84%d8%ac%d9%8a%d9%84-%d8%a7%d9%84%d8%ae%d8%a7%d9%85/,Arabic,FALSE,The virus was found in the secretions of patients all over the world which is detected by PCR. COVID-19 is present in countries that didn't support 5G until now.,conspiracy theory,"['Middle East', 'North Africa']",facebook.com,https://facebook.com/story.php?story_fbid=2964684013591169&id=205539699505628&_rdc=1&_rdr,facebook.com,3/20/20,"['coronavirus', 'illusion', 'cause', 'covid', 'signal']"
2032,3/20/20,Lithuania,,,,Lithuania,15min.lt,Claim that the outbreak of the virus was caused by 5G.,Facebook,Unavaliable,https://www.15min.lt/naujiena/aktualu/lietuva/ne-5g-rysys-neturi-nieko-bendro-su-koronaviruso-protrukiu-56-1292544,Lithuanian,FALSE,No proof to link 5G network with the outbreak of the virus.,conspiracy theory,['Lithuania'],N/A,Unavaliable,N/A,3/20/20,"['claim', 'outbreak', 'virus', 'caused']"
2087,3/21/20,United States,,,,United States,LeadStories,Coronavirus cases linked to 5G rollout.,Facebook,https://www.facebook.com/TrippyMuzikTV/posts/2657820554449886,https://hoax-alert.leadstories.com/3472036-fact-check-coronavirus-cases-in-us-not-linked-to-5g-rollout.html,English,FALSE,Overlaps in the map between 5G and cases can be explained by population density.,conspiracy theory,['United States'],facebook.com,https://www.facebook.com/TrippyMuzikTV/posts/2657820554449886,facebook.com,3/21/20,"['coronavirus', 'cases', 'linked', 'rollout']"
2146,3/22/20,Poland,,,,Poland,Demagog,Polish telecommunications provider PLAY has installed 5G antennas during quarantine.,Facebook,https://www.facebook.com/PrawoDoZyciaPrawda/posts/2689295364472668?__xts__%5B0%5D=68.ARDX4R4Tb7cJ5RKKr3UE1krnsQEv7CEZKlamcbPHGXhZtMUAeHYYz9cwBZSvwsBsz0Yf-Mtyxi35CxwwOoIoNxfarw5wzupR9EX5Bw3868105s4nGAfSz3C3tIbAWjwEnZxnZyMGKhfo-Cko76zYcm_IzjZMggnGdFFKacpIdqkIKCfgg6dFTc0jNPxL3lWXrNB1FWvnQlu5jXGtML-xaZWwo5k5SzdE3CsGf9JGuSTndj8tWpj_wyzdU6jhcCpcvbtTgzEPK2jTeuGgK6pPZIPCR3_6YS2cc0hvvlw9wuCx6s58ac5EUO0kzXWYn8W8vuIxx3fN5ZNChNLT7EFjRvTItQ&__tn__=-R,https://demagog.org.pl/analizy_i_raporty/nie-play-nie-uruchomil-5g-w-trakcie-kwarantanny-spowodowanej-koronawirusem/,Polish,FALSE,They were installed before the quarantine was introduced.,conspiracy theory,['Poland'],facebook.com,https://www.facebook.com/PrawoDoZyciaPrawda/posts/2689295364472668?__xts__%5B0%5D=68.ARDX4R4Tb7cJ5RKKr3UE1krnsQEv7CEZKlamcbPHGXhZtMUAeHYYz9cwBZSvwsBsz0Yf-Mtyxi35CxwwOoIoNxfarw5wzupR9EX5Bw3868105s4nGAfSz3C3tIbAWjwEnZxnZyMGKhfo-Cko76zYcm_IzjZMggnGdFFKacpIdqkIKCfgg6dFTc0jNPxL3lWXrNB1FWvnQlu5jXGtML-xaZWwo5k5SzdE3CsGf9JGuSTndj8tWpj_wyzdU6jhcCpcvbtTgzEPK2jTeuGgK6pPZIPCR3_6YS2cc0hvvlw9wuCx6s58ac5EUO0kzXWYn8W8vuIxx3fN5ZNChNLT7EFjRvTItQ&__tn__=-R,facebook.com,3/22/20,"['polish', 'telecommunications', 'provider', 'play', 'installed', 'antennas', 'quarantine']"
2147,3/22/20,Poland,,,,Poland,Demagog,One Polish telecommunications company used the quarantine as a cover up to put 100 5G antennas in Gdynia.,Facebook,https://www.facebook.com/PrawoDoZyciaPrawda/posts/2689295364472668,https://demagog.org.pl/analizy_i_raporty/nie-play-nie-uruchomil-5g-w-trakcie-kwarantanny-spowodowanej-koronawirusem/?check=1,Polish,FALSE,They were installed long before the coronavirus outbreak.,conspiracy theory,['Poland'],facebook.com,https://www.facebook.com/PrawoDoZyciaPrawda/posts/2689295364472668,facebook.com,3/22/20,"['polish', 'telecommunications', 'company', 'quarantine', 'cover', '100', 'antennas', 'gdynia']"
2252,3/23/20,Germany,,,,Germany,Correctiv,"You should take high doses of Vitamin D against COVID-19; children don't get sick because they lack the receptors for the virus to bond; the coronavirus is an unnatural mutation; it is not susceptible to temperatures, which is why infections will not sink in summer; the oldest patients will not be treated and left to die; 5G harms the immune system.",WhatsApp,Unavaliable,https://correctiv.org/faktencheck/2020/03/27/vitamin-d-triage-und-5g-erneut-whatsapp-sprachnachricht-mit-falschen-informationen-zum-coronavirus,German,mostly false,There is no evidence that vitamin D can cure or prevent COVID-19; children can get sick but it is unknown why they usually suffer less than adults; experts are convinced the virus originated in nature; the warmer weather will probably make the infection rate sink but not stop the virus; no patients are sorted out only because of their age and electromagnetic fields like 5G can't harm the human body.,conspiracy theory,['Germany'],N/A,Unavaliable,N/A,3/23/20,"['high', 'doses', 'vitamin', 'covid', 'children', 'sick', 'lack', 'receptors', 'virus', 'bond', 'coronavirus', 'unnatural', 'mutation', 'susceptible', 'temperatures', 'infections', 'sink', 'summer', 'oldest', 'patients', 'treated', 'left', 'die', 'harms', 'immune']"
2369,3/24/20,Germany,,,,Germany,Correctiv,"In Hong Kong, people destroyed a 5G pole because of coronavirus.","Whatsapp, Website",https://traugott-ickeroth.com/liveticker/,https://correctiv.org/faktencheck/2020/04/01/nein-in-hongkong-wurde-kein-5g-mast-wegen-coronavirus-zerstoert-das-video-entstand-vor-der-pandemie,German,FALSE,"The video is from September 2019, and shows protesters tearing down a smart lamp because they fear surveillance.",conspiracy theory,['Germany'],traugott-ickeroth.com,https://traugott-ickeroth.com/liveticker/,traugott-ickeroth.com,3/24/20,"['hong', 'kong', 'people', 'destroyed', 'pole', 'coronavirus']"
2600,3/26/20,Nigeria,,,,Nigeria,AFP,Numerous conspiracy theories shared on and off social media claim that 5G mobile networks are the cause of the novel coronavirus pandemic.,,https://perma.cc/SF5E-7MLX,https://factcheck.afp.com/experts-dismiss-claims-5g-wireless-technology-created-novel-coronavirus,English,FALSE,This claim is false. Experts told AFP that 5G is based on radio frequency and that this does not create viruses.,conspiracy theory,['Nigeria'],perma.cc,https://www.okayplayer.com/wp-content/uploads/2020/03/Hilson-1-FR-715x762.jpg,okayplayer.com,3/26/20,"['numerous', 'conspiracy', 'theories', 'shared', 'social', 'media', 'claim', 'mobile', 'networks', 'cause', 'novel', 'coronavirus', 'pandemic']"
2621,3/26/20,United States,,,,United States,LeadStories,President Trump did sign a 5G bill but exposure effects are misleading.,YouTube,https://www.youtube.com/watch?v=16dZYURgIhU&feature=youtu.be,https://leadstories.com/hoax-alert/2020/03/Fact-Check-Trump-DID-Sign-5G-Bill-But-Exposure-Effects-Are-Misleading.html,English,FALSE,No clear evidence that exposure of 5G at the current recommended levels is harmful long term.,conspiracy theory,['United States'],youtube.com,https://www.youtube.com/watch?v=16dZYURgIhU&feature=youtu.be,youtube.com,3/26/20,"['president', 'trump', 'sign', 'exposure', 'effects', 'misleading']"
2622,3/26/20,United States,,,,United States,LeadStories,Illuminati controlled U.S. government; coronavirus caused by 5G.,YouTube,Unavaliable,https://leadstories.com/hoax-alert/2020/03/fact-check-usa-government-a-republic-coronavirus-caused-by-5g-oprah-raided-10-days-of-darkness-intel.html,English,FALSE,No evidence for either claim. COVID-19 is in places without 5G.,conspiracy theory,['United States'],N/A,Unavaliable,N/A,3/26/20,"['illuminati', 'controlled', 'government', 'coronavirus', 'caused']"
2721,3/27/20,Croatia,,,,Croatia,Faktograf,5G is the cause of the coronavirus pandemic.,Many social media platforms,https://archive.li/hcebW,https://faktograf.hr/2020/03/27/diskreditirani-lijecnik-u-viralnom-videu-netocno-povezuje-5g-i-koronavirus/,Croatian,FALSE,Neither 5G nor other means of electromagnetic transmission are causing virus epidemics.,conspiracy theory,['Croatia'],archive.li,https://www.facebook.com/neven.malivuk/videos/vb.1064539524/10218925940073884/?type=2&theater,facebook.com,3/27/20,"['cause', 'coronavirus', 'pandemic']"
2856,3/28/20,United States,,,,United States,PolitiFact,Says a “5G Law Passed while everyone was distracted” with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.,Facebook,https://archive.fo/JVPlN,https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/fact-checking-conspiracy-theory-about-5g-and-coron/,English,mostly false,"While some experts are concerned about the potential health effects of 5G, there is no evidence to support the symptoms listed in the post.",conspiracy theory,['United States'],archive.fo,https://www.facebook.com/100005638749177/posts/1342785939252685/?app=fbl,facebook.com,3/28/20,"['says', 'law', 'passed', 'distracted', 'coronavirus', 'pandemic', 'lists', 'symptoms', 'associated', 'exposure']"
2859,3/28/20,India,,,,India,BOOM FactCheck,The current coronavirus outbreak is due to the movement toward 5G.,Many social media platforms,Unavaliable,http://www.boomlive.in/fact-file/did-the-race-to-5g-cause-the-coronavirus-outbreak-7404,English,FALSE,The 5G connection has no scientific evidence to the outbreak of coronavirus.,conspiracy theory,['India'],N/A,Unavaliable,N/A,3/28/20,"['current', 'coronavirus', 'outbreak', 'movement']"
2878,3/29/20,Hong Kong,,,,Hong Kong,AFP,"A video has been viewed tens of thousands of times in multiple Facebook, Instagram and YouTube posts which claim it shows people in China toppling a 5G tower because of fears that it cause the novel coronavirus.","Facebook, Instagram, YouTube",https://perma.cc/6JVX-FSVV,https://factcheck.afp.com/video-shows-pro-democracy-protesters-hong-kong-august-2019,English,FALSE,"The claim is false. The video shows pro-democracy protesters toppling a smart lamppost in Hong Kong in August 2019, several months before the novel coronavirus outbreak.",conspiracy theory,['Hong Kong'],perma.cc,https://www.facebook.com/justnameyourpage/posts/133576684882358,facebook.com,3/29/20,"['video', 'viewed', 'tens', 'thousands', 'times', 'multiple', 'facebook', 'instagram', 'youtube', 'posts', 'claim', 'shows', 'people', 'china', 'toppling', 'tower', 'fears', 'cause', 'novel', 'coronavirus']"
3016,3/30/20,Italy,,,,Italy,Open,The electromagnetic waves of 5G penetrate the cells and weaken the immune system.,Media and social media platforms,https://www.lavocedeltrentino.it/2020/03/27/inchiesta-corona-virus-e-5g-allora-il-collegamento-esiste-davvero/,https://www.open.online/2020/03/30/coronavirus-il-5g-penetra-nelle-cellule-indebolendo-il-sistema-immunitario-no/,Italian,FALSE,"The Italian STOP 5G committees connect electromagnetic waves with the coronavirus. They use a Thomas Cowan video on Youtube video as evidence, but there is no evidence to prove the theory.",conspiracy theory,['Italy'],lavocedeltrentino.it,https://www.lavocedeltrentino.it/2020/03/27/inchiesta-corona-virus-e-5g-allora-il-collegamento-esiste-davvero/,lavocedeltrentino.it,3/30/20,"['electromagnetic', 'waves', 'penetrate', 'cells', 'weaken', 'immune']"
3067,3/31/20,Spain,United States,,,"Spain, United States",Maldita.es,A publication that affirms the coronavirus was created in the United States to kill elderly people and stop 5G development.,Website,https://web.archive.org/web/20200331135138/https://www.kitradio.net/reportaje-de-donde-salio-el-coronavirus-toda-la-verdad/?fbclid=IwAR3c2g_JXbAnVudHE9pngnWN-_oc1qsGARlAC2gpCWog9H9d4HhkasuG7TY,https://maldita.es/malditaciencia/2020/03/24/coronavirus-antenas-5g-origen/,Spanish,FALSE,"A content published by the Kit Radio Internacional blog ensures that COVID-19 was created in a laboratory in Fort Detrick (Maryland, USA) to slow down the development of 5G technology and to kill older people. It's just another conspiracy theory.",conspiracy theory,"['Spain', 'United States']",archive.org,https://www.kitradio.net/reportaje-de-donde-salio-el-coronavirus-toda-la-verdad/?fbclid=IwAR3c2g_JXbAnVudHE9pngnWN-_oc1qsGARlAC2gpCWog9H9d4HhkasuG7TY,kitradio.net,3/31/20,"['publication', 'affirms', 'coronavirus', 'created', 'united', 'states', 'kill', 'elderly', 'people', 'stop', 'development']"
3094,3/31/20,Turkey,,,,Turkey,Teyit,There is a connection between the COVID-19 outbreak and 5G technology.,Media,https://www.sozcu.com.tr/2020/yazarlar/soner-yalcin/bize-aci-lazim-5643977/?fbclid=IwAR2XXl7te0FikmA4N9Dvgo1KPcn_YwZxtkYmLAe9AXV1_QsGfhPqN_Yfx6I,https://teyit.org/5g-ile-yeni-koronavirusun-ortaya-cikisi-arasinda-baglanti-oldugu-iddiasi/,Turkish,FALSE,There is no proven connection between the viral infections and radio waves.,conspiracy theory,['Turkey'],sozcu.com.tr,https://www.sozcu.com.tr/2020/yazarlar/soner-yalcin/bize-aci-lazim-5643977/?fbclid=IwAR2XXl7te0FikmA4N9Dvgo1KPcn_YwZxtkYmLAe9AXV1_QsGfhPqN_Yfx6I,sozcu.com.tr,3/31/20,"['connection', 'covid', 'outbreak', 'technology']"
3066,3/31/20,United States,,,,United States,LeadStories,Coronavirus is caused by 5G.,Facebook,https://www.facebook.com/782194635142372/videos/237843994029765/?v=237843994029765&external_log_id=1b80df5bdafc15f73b369a425c45ba46&q=vodaphone%205g,https://leadstories.com/hoax-alert/2020/04/Fact-Check-Coronavirus-NOT-Caused-By-5G-Tech-Created-By-Telecommunications-Giants.html,English,FALSE,Absolutely no sound evidence that 5G has anything to do with COVID-19.,causes,['United States'],facebook.com,https://www.facebook.com/782194635142372/videos/237843994029765/?v=237843994029765&external_log_id=1b80df5bdafc15f73b369a425c45ba46&q=vodaphone%205g,facebook.com,3/31/20,"['coronavirus', 'caused']"
3251,4/2/20,France,,,,France,AFP,This map shows that the spread of coronavirus epidemic is the same as 5G deployment on French territory.,Many social media platforms,https://perma.cc/9LHK-C386,https://factuel.afp.com/cette-carte-montre-en-realite-le-deploiement-de-la-fibre-optique-en-france-fin-2019,French,FALSE,The map actually shows the deployment of optical fiber in France in December 2019.,conspiracy theory,['France'],perma.cc,https://www.facebook.com/photo.php?fbid=1298147450575628&set=a.143171776073207&type=3&theater,facebook.com,4/2/20,"['map', 'shows', 'spread', 'coronavirus', 'epidemic', 'deployment', 'french', 'territory']"
3294,4/2/20,Turkey,,,,Turkey,Teyit,"Video shows demolished 5G stations in Hong Kong, protestors held the 5G responsible for COVID-19. ",Twitter,https://twitter.com/monserr066/status/1244918870768582656,https://teyit.org/videonun-hong-kongda-salgindan-sorumlu-tutulan-5g-direklerinin-yikildigini-gosterdigi-iddiasi/,Turkish,FALSE,"The video dates back to summer 2019, the protests in Hong Kong. The protestors were demolishing face recognition cameras, not 5G stations.  ",conspiracy theory,['Turkey'],twitter.com,https://twitter.com/monserr066/status/1244918870768582656,twitter.com,4/2/20,"['video', 'shows', 'demolished', 'stations', 'hong', 'kong', 'protestors', 'held', 'responsible', 'covid']"
3316,4/2/20,United States,,,,United States,PolitiFact,Says video shows “the Chinese are destroying the 5G poles as they are aware that it is the thing triggering the corona symptoms.”,Viral image,https://www.facebook.com/liil.biitt.9/videos/pcb.3411741318855266/3411740422188689/?type=3&theater,https://www.politifact.com/factchecks/2020/apr/07/viral-image/no-video-doesnt-show-people-china-destroying-5g-po/,English,FALSE,The video shows Hong Kong protesters tearing down “smart” lampposts because they feared they could be used to collect personal data from citizens.,other,['United States'],facebook.com,https://www.facebook.com/liil.biitt.9/videos/pcb.3411741318855266/3411740422188689/?type=3&theater,facebook.com,4/2/20,"['says', 'video', 'shows', 'chinese', 'destroying', 'poles', 'aware', 'thing', 'triggering', 'corona', 'symptoms']"
