,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
5115,4/19/2020,India,,,,India,BOOM FactCheck,Teen spitting in tea bottle to spread the coronavirus.,Facebook,http://archive.is/g5BWj,https://bangla.boomlive.in/fake-news/old-video-of-teen-spitting-in-tea-bottle-from-texas-revived-with-covid-19-spin-7732,Bangla,false,"In 2019, a teenage boy did this in a supermarket in Texas.",spread,['India'],archive.is,https://www.facebook.com/arnab.roy.3998263/videos/2684765535135828/,facebook.com,2020-04-19,"['teen', 'spitting', 'tea', 'bottle', 'spread', 'coronavirus']"
4665,4/23/2020,Portugal,,,,Portugal,Poligrafo,Drinking hot water ou tea kills the new coronavirus because it cannot resist heat. ,Facebook,https://www.facebook.com/sou8ou80/photos/a.390171717818122/1539011772934105/?type=3&theater,https://poligrafo.sapo.pt/fact-check/beber-agua-ou-chas-quentes-mata-o-coronavirus-que-e-fraco-e-nao-resiste-ao-calor,Portuguese,false,There is no scientific evidence that hot water ou tea are able to kill the new coronavirus. ,cures,['Portugal'],facebook.com,https://www.facebook.com/sou8ou80/photos/a.390171717818122/1539011772934105/?type=3&theater,facebook.com,2020-04-23,"['drinking', 'hot', 'water', 'tea', 'kills', 'new', 'coronavirus', 'resist', 'heat']"
4733,4/24/2020,South Africa,Africa,,,"South Africa, Africa ",AfricaCheck,"Very hot steam, inhaled from the kettle four times a day, and hot tea, also taken four times a day, can cure COVID-19, according to an Indian man living in Wuhan, China.",Facebook,https://www.facebook.com/vytjie.mentor/posts/4221347434545770,https://africacheck.org/fbcheck/no-hot-steam-and-tea-cant-cure-covid-19/,English,false,"According to the World Health Organization, there is no way to increase your body temperature to kill the coronavirus, and there is currently no cure for COVID-19. Caffeine, a substance found in tea, is often used with other compounds to treat migraines and headaches. But it is not used to treat viral infections. ",cures,"['South Africa', 'Africa']",facebook.com,https://www.facebook.com/vytjie.mentor/posts/4221347434545770,facebook.com,2020-04-24,"['hot', 'steam', 'inhaled', 'kettle', 'times', 'day', 'hot', 'tea', 'taken', 'times', 'day', 'cure', 'covid', 'according', 'indian', 'man', 'living', 'wuhan', 'china']"
5074,4/25/2020,Ivory Coast,West Africa,,,"Ivory Coast, West Africa",AFP,Artemisia herbal tea was certified by WHO as a cure for COVID-19.,Social media,https://perma.cc/Z9D3-GV3W,https://factuel.afp.com/non-loms-na-pas-homologue-la-tisane-base-dartemisia-comme-remede-contre-le-nouveau-coronavirus,French,false,"World Health Organisation denied having certified this drink, presented by Malagasy president as a cure for COVID-19 : there have been no scientific testing nor consensus on its virtues. ",cures,"['Ivory Coast', 'West Africa']",perma.cc,https://web.facebook.com/1963135964015479/posts/2636839949978407?_rdc=1&_rdr,facebook.com,2020-04-25,"['artemisia', 'herbal', 'tea', 'certified', 'cure', 'covid']"
4770,4/26/2020,Taiwan,,,,Taiwan,Taiwan FactCheck Center,A video shows that journalists visited Boris Johnson after he was cured of COVID-19 and returned home. Boris served tea in person. ,Facebook,https://www.facebook.com/Neo481004/videos/10221829841164565/,https://tfc-taiwan.org.tw/articles/3740,Chinese (traditional),false,The video was taken in August 2018 while reporters outside Boris' house tried to get Boris' comments after he compared Muslim women wearing the burka to letterboxes. Boris was the former US foreign secretary.,other,['Taiwan'],facebook.com,https://www.facebook.com/Neo481004/videos/10221829841164565/,facebook.com,2020-04-26,"['video', 'shows', 'journalists', 'visited', 'boris', 'johnson', 'cured', 'covid', 'returned', 'home', 'boris', 'served', 'tea', 'person']"
5130,4/28/2020,Nigeria,,,,Nigeria,Dubawa,A viral WhatsApp message suggests that lemongrass tea kills COVID-19.,WhatsApp,https://lh4.googleusercontent.com/e99zBKo2KeoI76Hj5_fz5nO1SU2v4Abey4t6kT7rT4rjB4Mg9_DLJjIhzgX5-7u-ncE7CitsSTQ-FHz8336j68W-A6PzJ5MY1-Ds6HJVibW24GKqaVERQOx6GColvvN2zx_R58Hg,https://dubawa.org/how-potent-is-lemongrass-in-covid-19-treatment/,English,false,"Lemongrass is not the proposed cure for COVID-19; if it were accurate, perhaps the altruistic Dr Li would still be alive today, presumably as a first-hand user and witness of the efficacy of the tea. More so, there is no proof of CNN’s involvement as no such publication or report has originated from the organization. Again, since there is no cure for the novel coronavirus yet, security resides in prudent scepticism of news relating to treatments and cure of COVID-19 that do not include statements of approval by WHO and other relevant health authorities.",cures,['Nigeria'],googleusercontent.com,https://lh4.googleusercontent.com/e99zBKo2KeoI76Hj5_fz5nO1SU2v4Abey4t6kT7rT4rjB4Mg9_DLJjIhzgX5-7u-ncE7CitsSTQ-FHz8336j68W-A6PzJ5MY1-Ds6HJVibW24GKqaVERQOx6GColvvN2zx_R58Hg,googleusercontent.com,2020-04-28,"['viral', 'whatsapp', 'message', 'suggests', 'lemongrass', 'tea', 'kills', 'covid']"
5148,5/2/2020,India,,,,India,AFP,"A video has been viewed tens of thousands of times in multiple posts on Facebook, Twitter and Instagram alongside a claim it shows UK Prime Minister Boris Johnson offering cups of tea to journalists after recovering from an illness. The posts were shared shortly after Johnson returned to work following hospital treatment for COVID-19.",FB,https://perma.cc/7FR6-NHB8,https://factcheck.afp.com/video-boris-johnson-has-circulated-media-reports-august-2018,English,false,"The claim in the social media posts is false; this video has circulated in media reports since August 2018, more than one year before the coronavirus pandemic and before Johnson became prime minister.",authorities,['India'],perma.cc,https://www.facebook.com/yaol4tomorrow/videos/vb.102591374731699/2600461976724732/?type=2&theater,facebook.com,2020-05-02,"['video', 'viewed', 'tens', 'thousands', 'times', 'multiple', 'posts', 'facebook', 'twitter', 'instagram', 'alongside', 'claim', 'shows', 'prime', 'minister', 'boris', 'johnson', 'offering', 'cups', 'tea', 'journalists', 'recovering', 'illness', 'posts', 'shared', 'shortly', 'johnson', 'returned', 'work', 'following', 'hospital', 'treatment', 'covid']"
5373,5/6/2020,United States,,,,United States,Check Your Fact,A video shows British Prime Minister Boris Johnson serving journalists tea after recovering from COVID-19.,Facebook,https://checkyourfact.com/2020/05/06/fact-check-video-boris-johnson-journalists-tea-recovering-coronavirus/,https://checkyourfact.com/2020/05/06/fact-check-video-boris-johnson-journalists-tea-recovering-coronavirus/,English,false,The video was taken in August 2018 and is unrelated to Johnson’s recovery from COVID-19.,other,['United States'],checkyourfact.com,https://www.facebook.com/jeremiah.pame/videos/3175680192483610/,facebook.com,2020-05-06,"['video', 'shows', 'british', 'prime', 'minister', 'boris', 'johnson', 'serving', 'journalists', 'tea', 'recovering', 'covid']"
5364,5/7/2020,Nigeria,,,,Nigeria,AfricaCheck,"The liquid squeezed from or a tea brewed of Siam weed, or Chromolaena odorata, is the cure for the novel coronavirus, according to Nigerian prophetess Dupe Oluwaniyi. ","Facebook, WhatsApp",https://www.facebook.com/gold.psachal/videos/2943235842396691/,https://africacheck.org/fbcheck/no-proof-siam-weed-cures-coronavirus-as-nigerian-prophetess-claims/,English,false,"There is no scientific evidence that Siam weed cures COVID-19, and no evidence that any current medicine can prevent or cure the disease, according to the World Health Organization.",cures,['Nigeria'],facebook.com,https://www.facebook.com/gold.psachal/videos/2943235842396691/,facebook.com,2020-05-07,"['liquid', 'squeezed', 'tea', 'brewed', 'siam', 'weed', 'chromolaena', 'odorata', 'cure', 'novel', 'coronavirus', 'according', 'nigerian', 'prophetess', 'dupe', 'oluwaniyi']"
5790,5/9/2020,India,,,,India,Newschecker,"Some reporters visited the British Prime Minister Boris Johnson after he recovered from his illness. His home looks like an old abandoned military hut with very old brick walls. The living room was too small so brought out the tea tray for the reporters. All the cups are different. He met them with disheveled hair and casual clothes, but with the confident smile of a Prime Minister",Facebook/Twitter,https://www.facebook.com/samueltanwc/videos/2879624735440328/,https://newschecker.in/2020/05/12/2018-video-of-british-pm-boris-johnson-offering-tea-to-reporters-shared-on-social-media-as-a-recent-one/,English,false,The video of UK's PM Boris Johnson doing rounds on social media is from 2018 when he was not even Prime Minister ,authorities,['India'],facebook.com,https://www.facebook.com/samueltanwc/videos/2879624735440328/,facebook.com,2020-05-09,"['reporters', 'visited', 'british', 'prime', 'minister', 'boris', 'johnson', 'recovered', 'illness', 'home', 'looks', 'like', 'old', 'abandoned', 'military', 'hut', 'old', 'brick', 'walls', 'living', 'room', 'small', 'brought', 'tea', 'tray', 'reporters', 'cups', 'different', 'met', 'disheveled', 'hair', 'casual', 'clothes', 'confident', 'smile', 'prime', 'minister']"
6470,5/13/2020,Egypt,Jordan,Tunisia,,"Egypt, Jordan, Tunisia",Fatabyyano,Green or black tea with lemon and two spoons of fennel flower cures COVID19.,facebook posts,https://www.facebook.com/Dr.EzzatEldriny/videos/10158327900803629/?story_fbid=10158327900853629&id=550433628,https://fatabyyano.net/%d8%a7%d9%84%d8%b4%d8%a7%d9%8a_%d9%84%d9%8a%d9%85%d9%88%d9%86_%d8%ad%d8%a8%d8%a9_%d8%a7%d9%84%d8%a8%d8%b1%d9%83%d8%a9_%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b9%d8%a9_%d8%a7%d9%84%d8%ae%d8%b6%d8%b1/,Arabic,false,"As of May 29, 2020, there is no specific cure for COVID19 according to WHO. Black or green tea with lemon and fennel do not treat COVID19.",cures,"['Egypt', 'Jordan', 'Tunisia']",facebook.com,https://www.facebook.com/Dr.EzzatEldriny/videos/10158327900803629/?story_fbid=10158327900853629&id=550433628,facebook.com,2020-05-13,"['green', 'black', 'tea', 'lemon', 'spoons', 'fennel', 'flower', 'cures', 'covid19']"
5840,5/14/2020,Brazil,,,,Brazil,Aos Fatos,Boldo tea prevents COVID-19.,WhatsApp and Facebook posts,https://www.facebook.com/photo.php?fbid=172588870875447&set=a.109632613837740&type=3,https://www.aosfatos.org/noticias/cha-de-boldo-nao-combate-sintomas-nem-cura-covid-19/,Portuguese,false,"There is currently no specific drug or treatment for COVID-19 according to WHO and brazilian Ministry of Health. Also, there are no studies that attest the benefits of infusing the plant.",cures,['Brazil'],facebook.com,https://www.facebook.com/photo.php?fbid=172588870875447&set=a.109632613837740&type=3,facebook.com,2020-05-14,"['boldo', 'tea', 'prevents', 'covid']"
5853,5/14/2020,Brazil,,,,Brazil,Agência Lupa,Boldo tea can cure COVID-19 in three hours.,Facebook post,https://www.facebook.com/photo.php?fbid=1558027981014222&set=a.166523956831305&type=3,https://piaui.folha.uol.com.br/lupa/2020/05/14/verificamos-cha-boldo-covid/,Portuguese,false,There's no scientific evidence that boldo tea has any effect on the virus.,cures,['Brazil'],facebook.com,https://www.facebook.com/photo.php?fbid=1558027981014222&set=a.166523956831305&type=3,facebook.com,2020-05-14,"['boldo', 'tea', 'cure', 'covid', 'hours']"
6322,5/14/2020,India,,,,India,FactCrescendo,"Kozhikode District Magistrate audio clip claiming steam, saltwater gargling and drinking herbal tea can cure/resist COVID-19.",Facebook/Twitter/WhatsApp,https://archive.org/details/screenshot-web.whatsapp.com-2020.05.25-17_50_25,https://www.malayalam.factcrescendo.com/misleading-audio-clip-about-covid-19-falsely-shared-in-the-name-of-kozhikode-dm/,Malayalam,false,We spoke to the DM's PA and he said the message circulating in DM's name is fake and they have reported it to Kerala Police Cyber cell. Besides the remedies suggested in the audio clip are not scientifically proven to cure or resist COVID-19.,cures,['India'],archive.org,https://archive.org/details/screenshot-web.whatsapp.com-2020.05.25-17_50_25,archive.org,2020-05-14,"['kozhikode', 'district', 'magistrate', 'audio', 'clip', 'claiming', 'steam', 'saltwater', 'gargling', 'drinking', 'herbal', 'tea', 'cure', 'resist', 'covid']"
6615,5/18/2020,Philippines,,,,Philippines,Rappler,"Herbal tea made of malunggay and kamias leaves is a cure for COVID-19, the disease caused by the novel coronavirus.",Several Facebook pages and accounts,Unavaliable,https://www.rappler.com/newsbreak/fact-check/262316-malunggay-kamias-tea-cure-covid-19,English,false,"The World Health Organization (WHO) says that while there are some Western, traditional, or home remedies that may provide comfort and alleviate symptoms of mild COVID-19, there is still no official cure for the disease as of May 29.",cures,['Philippines'],N/A,Unavaliable,N/A,2020-05-18,"['herbal', 'tea', 'malunggay', 'kamias', 'leaves', 'cure', 'covid', 'disease', 'caused', 'novel', 'coronavirus']"
6722,6/5/2020,Brazil,,,,Brazil,Estadão Verifica,Boldo tea prevents COVID-19.,Facebook posts,https://www.facebook.com/photo.php?fbid=2822843424508486&set=a.218378104955044&type=3,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-cha-de-boldo-cure-sintomas-causados-pelo-novo-coronavirus/,Portuguese,false,The post has no links to any research or paper published. WHO says there is still no cure for COVID-19.,cures,['Brazil'],facebook.com,https://www.facebook.com/photo.php?fbid=2822843424508486&set=a.218378104955044&type=3,facebook.com,2020-06-05,"['boldo', 'tea', 'prevents', 'covid']"
6792,6/9/2020,India,,,,India,India Today,There has been no death due to COVID-19 in Israel as they mix lemon and baking soda in their tea. This combination kills coronavirus.,Facebook,https://www.facebook.com/doris.howie.9/posts/248791106491267,https://www.indiatoday.in/fact-check/story/mixing-lemon-baking-soda-tea-wont-kill-coronavirus-1687315-2020-06-09,English,mostly false,"As of June 9, Israel reported 298 deaths due to COVID-19, and a total of 18,089 cases. There is no scientific evidence that a mix of lemon and baking powder with tea can kill coronavirus.",cures,['India'],facebook.com,https://www.facebook.com/doris.howie.9/posts/248791106491267,facebook.com,2020-06-09,"['death', 'covid', 'israel', 'mix', 'lemon', 'baking', 'soda', 'tea', 'combination', 'kills', 'coronavirus']"
6859,6/10/2020,India,,,,India,Vishvas News,Hot steam and tea cure coronavirus.,Facebook,https://www.facebook.com/gurdeep.birdi.3/posts/10214123939252868,https://www.vishvasnews.com/english/health/fact-check-post-claiming-hot-steam-and-tea-cure-coronavirus-is-fake/,English,false,"The post claiming hot steam and tea cure coronavirus is fake. The normal human body temperature remains around 36.5°C to 37°C, regardless of the external temperature or weather or the steam you breathe.",cures,['India'],facebook.com,https://www.facebook.com/gurdeep.birdi.3/posts/10214123939252868,facebook.com,2020-06-10,"['hot', 'steam', 'tea', 'cure', 'coronavirus']"
7270,6/19/2020,Brazil,,,,Brazil,Aos Fatos,Boldo tea and quina quina tea prevent and even cure COVID-19.,Facebook posts,https://www.facebook.com/lima.neto.3994885/videos/648662712528003/,https://www.aosfatos.org/noticias/chas-de-boldo-do-chile-e-de-quina-quina-nao-previnem-nem-curam-covid-19/,Portuguese,false,"According to the Brazilian Ministry of Health, no type of infusion is effective against infection with the new coronavirus. The Ministry and the WHO (World Health Organization) emphasize that there is still no specific medicine or treatment for the disease.",cures,['Brazil'],facebook.com,https://www.facebook.com/lima.neto.3994885/videos/648662712528003/,facebook.com,2020-06-19,"['boldo', 'tea', 'quina', 'quina', 'tea', 'prevent', 'cure', 'covid']"
